,基金代码,基金简称
8313,012933,易方达稳丰90天滚动持有短债A
8314,013136,惠升和怡一年定开债发起式
8315,010291,华泰柏瑞研究精选C
8316,011979,中邮中债1-5年政金债指数A
8317,011920,恒越短债债券C
8318,013901,华安众享180天持有期中短债A
8319,014249,兴业一年持有债券C
8320,011700,蜂巢丰华债券C
8321,012128,汇添富彭博中国政银债1-3年A
8322,010604,长城中债5-10年国开债指数C
8323,014765,中欧碳中和混合发起A
8324,012242,华安添荣中短债
8325,012735,财通资管中债1-3年国开债A
8326,008805,招商添华纯债C
8327,010875,泰康品质生活混合C
8328,014839,兴银碳中和主题混合C
8329,015140,泰康医疗健康股票发起C
8330,013577,华安众悦60天滚动持有短债A
8331,011628,嘉实致明3个月定期纯债债券
8332,015690,富国中小盘精选混合C
8333,011497,华泰紫金月月发1个月滚动债券发起C
8334,015466,太平中证1000指数增强A
8335,008385,银华汇益一年持有期混合C
8336,012154,博时研究慧选混合C
8337,952303,国泰君安中债1-3年政金债C
8338,012773,嘉实超短债债券A
8339,009876,天弘甄选食品饮料股票C
8340,008427,华安安敦债券C
8341,012286,招商稳裕短债30天持有债C
8342,011958,宝盈中债3-5年国开债指数A
8343,900090,中信卓越成长两年持有混合B
8344,013458,华夏鼎业三个月定开债券C
8345,012823,富国安利90天滚动持有债券A
8346,009925,博时恒利6个月持有期债券A
8347,010733,红塔红土瑞景纯债A
8348,012958,嘉实60天滚动持有短债C
8349,013751,中信建投稳益90天滚动持有中短债A
8350,013166,东兴宸祥量化混合A
8351,011959,宝盈中债3-5年国开债指数C
8352,013931,博时富恒一年定开债发起式
8353,005152,农银沪深300指数C
8354,012240,中欧兴悦债券
8355,014447,大成惠源一年定开债发起式
8356,012129,汇添富彭博中国政银债1-3年C
8357,860028,光大阳光对冲6个月混合B
8358,013663,富国安福30天滚动持有短债发起A
8359,014476,山西证券90天滚动持有短债A
8360,011993,中邮中债1-5年政金债指数C
8361,011942,建信泓利一年持有期债券
8362,012625,蜂巢丰远债券C
8363,013902,华安众享180天持有期中短债C
8364,016069,华商研究精选灵活配置C
8365,010542,国寿安保稳和6个月持有期混合C
8366,010258,淳厚稳悦债券A
8367,012736,财通资管中债1-3年国开债C
8368,014688,招商招景纯债D
8369,010256,农银汇理金汇债券C
8370,012859,天弘睿选利率债发起式C
8371,008845,上投摩根中债1-3年国开债指数C
8372,011951,国寿安保安弘纯债一年定开债
8373,012932,平安双季盈6个月持有债券C
8374,013537,鹏华稳华90天滚动持有债券C
8375,851900,海通安悦债券A
8376,012692,博时中债0-3年国开行A
8377,010019,招商瑞泽一年持有期混合C
8378,013208,万家稳鑫30天滚动持有短债C
8379,013543,英大安惠纯债E
8380,009069,大成睿鑫股票A
8381,006920,嘉实稳华纯债债券C
8382,012336,工银稳健回报60天持有期短债A
8383,011265,长盛安泰一年持有期混合A
8384,013917,中融成长先锋一年持有混合C
8385,014234,永赢轩益债券
8386,001416,嘉实事件驱动股票
8387,512820,汇添富中证银行ETF
8388,012937,大成惠业一年定开债发起式
8389,010171,中银证券鑫瑞6个月持有C
8390,011653,国泰鑫享稳健6个月债券A
8391,013167,东兴宸祥量化混合C
8392,010520,兴业中债3-5年政策性金融债A
8393,001618,天弘中证电子ETF联接C
8394,010924,博时双季鑫6个月持有混合B
8395,012723,平安中证光伏产业指数C
8396,900079,中信证券臻选价值成长混合C
8397,009558,嘉实稳惠6个月持有期混合A
8398,012824,富国安利90天滚动持有债券C
8399,012934,易方达稳丰90天滚动持有短债C
8400,090021,大成月添利一个月滚动持有中短债A
8401,013752,中信建投稳益90天滚动持有中短债C
8402,015467,太平中证1000指数增强C
8403,013457,华夏鼎业三个月定开债券A
8404,970107,东海海鑫双悦3个月持有A
8405,471014,汇添富理财14天债券B
8406,009956,广发恒誉混合A
8407,013578,华安众悦60天滚动持有短债C
8408,012618,长安泓沣中短债债券E
8409,009406,平安高等级债C
8410,014242,农银汇理悦利债券
8411,014305,华泰柏瑞中证500指数增强A
8412,517090,国泰富时中国国企开放共赢ETF
8413,006843,中信建投睿溢混合C
8414,013375,平安元鑫120天滚动持有中短债A
8415,014477,山西证券90天滚动持有短债C
8416,015406,国寿安保稳信混合E
8417,010945,招商商业模式优选C
8418,012280,嘉实稳和6个月持有纯债C
8419,013728,创金合信恒宁30天滚动持有短债债券A
8420,013459,华夏稳鑫增利80天滚动持有债券A
8421,012693,博时中债0-3年国开行C
8422,005360,汇安资产轮动混合
8423,010734,红塔红土瑞景纯债C
8424,010905,博时双季鑫6个月持有混合C
8425,010190,嘉实价值发现三个月定开混合
8426,014706,华富匠心明选一年持有混合A
8427,851830,海通安裕中短债A
8428,014004,博时富璟纯债一年定开债
8429,159945,广发中证全指能源ETF
8430,013664,富国安福30天滚动持有短债发起C
8431,970132,东证融汇添添益中短债A
8432,851986,海通安悦债券C
8433,012441,平安惠信3个月定开债C
8434,013745,浦银安盛双月鑫60天滚动持有短债A
8435,010548,博时恒进持有期混合C
8436,008715,景顺长城价值驱动一年持有混合
8437,014209,民生加银恒祥债券
8438,501189,嘉实产业优选混合(LOF)
8439,010475,上投安享回报一年持有债A
8440,014643,浦银安盛盛瑞纯债债券A
8441,011281,华宝双债增强债券C
8442,013098,财通资管双盈债券发起式C
8443,004809,前海联合润丰混合A
8444,012998,招商稳旺混合A
8445,470014,汇添富理财14天债券A
8446,008398,汇添富鑫福债
8447,012797,鹏华丰宁债券
8448,010841,华宝红利精选混合C
8449,015323,广发集源债券E
8450,013498,银华永丰债券
8451,006638,人保鑫盛纯债A
8452,009129,明亚价值长青混合C
8453,015197,汇添富智能制造股票D
8454,010688,招商瑞德一年持有期混合A
8455,015638,上投摩根成长动力混合C
8456,013808,易方达稳悦120天滚动持有短债债券A
8457,015439,长盛安逸纯债债券E
8458,007315,汇安嘉盈一年持有期债券A
8459,013376,平安元鑫120天滚动持有中短债C
8460,013460,华夏稳鑫增利80天滚动持有债券C
8461,012337,工银稳健回报60天持有期短债C
8462,014306,华泰柏瑞中证500指数增强C
8463,013653,中银上清所0-5年农发行债券指数
8464,016049,华商甄选回报混合C
8465,013274,长城优化升级混合C
8466,013169,建信彭博1-5年政金债A
8467,001068,华融新锐灵活配置混合
8468,013773,国泰睿元一年定期开放债券发起式
8469,013729,创金合信恒宁30天滚动持有短债债券C
8470,004658,金鹰民富收益混合C
8471,007971,华泰保兴恒利中短债A
8472,970108,东海海鑫双悦3个月持有C
8473,970117,东吴裕丰6个月持有债券A
8474,014081,平安中债1-3年国开债指数A
8475,012611,东方臻善纯债债券A
8476,007972,华泰保兴恒利中短债C
8477,014766,中欧碳中和混合发起C
8478,970133,东证融汇添添益中短债C
8479,011321,国泰大健康股票C
8480,011880,国泰中债1-5年政金债A
8481,013645,景顺长城景泰鼎利一年定开纯债A
8482,009364,工银科技创新6个月定开混合A
8483,010427,兴银策略智选混合A
8484,013746,浦银安盛双月鑫60天滚动持有短债C
8485,013131,西部利得沣泰债券C
8486,531030,建信周盈安心理财债券B
8487,014707,华富匠心明选一年持有混合C
8488,010642,农银汇理瑞祥一年持有混合
8489,011654,国泰鑫享稳健6个月债券C
8490,013691,兴华安恒纯债A
8491,013967,广发恒享一年持有期混合A
8492,013170,建信彭博1-5年政金债C
8493,013699,永赢安盈90天滚动持有债券发起A
8494,010870,汇添富稳健鑫添益六个月持有混合
8495,900010,中信卓越成长两年持有混合A
8496,860037,光大阳光混合C
8497,012159,财通资管健康产业混合A
8498,010322,大摩新兴产业股票
8499,012310,民生加银中债3-5年政金债指数
8500,011442,创金合信鑫瑞混合A
8501,013646,景顺长城景泰鼎利一年定开纯债C
8502,004836,中融鑫价值混合A
8503,011881,国泰中债1-5年政金债C
8504,010804,天弘庆享债券C
8505,003384,金鹰添盈纯债债券A
8506,851836,海通安裕中短债C
8507,014644,浦银安盛盛瑞纯债债券C
8508,010521,兴业中债3-5年政策性金融债C
8509,015196,汇添富智能制造股票C
8510,013809,易方达稳悦120天滚动持有短债债券C
8511,009603,国金惠鑫短债债券E
8512,012612,东方臻善纯债债券C
8513,012999,招商稳旺混合C
8514,010742,南方宁悦一年持有期混合A
8515,010247,惠升和泰纯债A
8516,011816,融通多元收益一年持有期混合
8517,013373,中银证券安业债券A
8518,013497,易方达裕华利率债3个月定开债
8519,012528,广发鑫睿一年持有期混合A
8520,014465,长盛安鑫中短债D
8521,502048,易方达上证50指数(LOF)A
8522,010600,光大安瑞一年持有A
8523,013864,平安元泓30天滚动持有短债A
8524,015416,泰康中证新能源动力电池指数A
8525,011150,创金合信ESG责任投资股票C
8526,013838,中银恒嘉60天滚动持有短债A
8527,014484,汇添富中债1-3年隐含评级AA+指数发起式A
8528,013036,南方旺元60天滚动持有中短债C
8529,014459,南方1-5年国开债E
8530,008855,南方内需增长两年股票C
8531,015495,景顺长城中证1000指数增强A
8532,015417,泰康中证新能源动力电池指数C
8533,013184,广发恒阳一年持有混合A
8534,013692,兴华安恒纯债C
8535,014596,汇添富稳福60天滚动持有中短债E
8536,014594,汇添富稳福60天滚动持有中短债A
8537,013700,永赢安盈90天滚动持有债券发起C
8538,014659,金元顺安行业精选混合A
8539,016854,添富成长多因子股票C
8540,010399,中加科享混合C
8541,011266,长盛安泰一年持有期混合C
8542,970106,第一创业创和一个月持有债
8543,970075,长城证券中短债A
8544,008299,华夏中证银行ETF联接C
8545,009576,东方红智远三年持有混合
8546,011376,华宝安享混合
8547,013374,中银证券安业债券C
8548,012113,融通稳健增长一年持有期混合A
8549,160529,博时创业板两年定开混合
8550,015383,长城久富混合(LOF)C
8551,010028,华泰柏瑞创新升级混合C
8552,014494,万家鑫丰纯债E
8553,970122,上证弘利债券A
8554,014638,银华安鑫短债债券D
8555,006831,鹏扬利沣短债E
8556,009926,博时恒利6个月持有期债券C
8557,014488,国投瑞银产业升级两年持有混合A
8558,014383,申万菱信集利三个月定开债
8559,013839,中银恒嘉60天滚动持有短债C
8560,013822,南方月月享30天滚动持有债券发起A
8561,014595,汇添富稳福60天滚动持有中短债C
8562,159920,华夏恒生ETF(QDII)
8563,011462,东吴兴享成长混合C
8564,970146,财达证券稳达三个月滚动持有债券A
8565,008727,平安添裕债券C
8566,010919,鹏华招润一年持有期混合A
8567,015593,国泰金鑫股票C
8568,015370,华泰柏瑞季季红债券C
8569,006227,华宝科技先锋混合A
8570,013057,泰信汇享利率债债券A
8571,013008,淳厚稳宁6个月定开债
8572,013186,长城恒利债券A
8573,008830,海富通安益对冲混合C
8574,014397,中银恒悦180天持有债券A
8575,014392,嘉实致乾纯债债券
8576,011113,富国军工主题混合C
8577,012468,中银证券安灏债券A
8578,015496,景顺长城中证1000指数增强C
8579,013730,方正富邦稳恒3个月定开债
8580,013618,华安大安全主题混合C
8581,008528,华泰柏瑞质量成长A
8582,970110,国联金如意双利一年持有债券B
8583,013592,南方中债1-3年国开行债券指数E
8584,013968,广发恒享一年持有期混合C
8585,006906,创金合信鑫收益混合E
8586,012469,中银证券安灏债券C
8587,013223,博远臻享3个月定开债券C
8588,012160,财通资管健康产业混合C
8589,005893,先锋汇盈纯债C
8590,015081,兴业90天滚动持有中短债A
8591,004006,东方民丰回报赢安混合C
8592,900007,中信债券优化一年持有债A
8593,162720,广发创业板两年定开混合
8594,013820,华安顺穗债券
8595,013071,华夏彭博1-5年政金债C
8596,970055,信达信利六个月持有债券
8597,851890,海通安泰债券A
8598,010371,大成成长进取混合A
8599,013070,华夏彭博1-5年政金债A
8600,014442,中加中债1-5年政金债指数
8601,012807,国联安恒鑫3个月定开债
8602,009559,嘉实稳惠6个月持有期混合C
8603,013865,平安元泓30天滚动持有短债C
8604,015936,中信保诚弘远混合C
8605,008519,中金中证沪港深优选消费50指数A
8606,009957,广发恒誉混合C
8607,011784,天弘招添利混合A
8608,014207,华安产业精选混合A
8609,013799,财通安裕30天持有期中短债A
8610,014055,太平恒兴纯债
8611,011675,长城中债1-5年国开债指数A
8612,010248,惠升和泰纯债C
8613,012397,南方佳元6个月持有债券A
8614,012114,融通稳健增长一年持有期混合C
8615,014012,蜂巢丰吉纯债A
8616,970129,信达月月盈30天持有债券
8617,008140,汇添富绝对收益定开混合C
8618,009730,中信保诚安鑫回报债券A
8619,012774,前海开源丰和债券A
8620,519648,银河泰利纯债I
8621,515330,天弘沪深300ETF
8622,009697,华夏成长精选6个月定开混合A
8623,013823,南方月月享30天滚动持有债券发起C
8624,014398,中银恒悦180天持有债券C
8625,970147,财达证券稳达三个月滚动持有债券C
8626,014446,鹏华稳瑞中短债
8627,952050,国泰君安60天滚动持有中短债B
8628,013974,国投瑞银恒誉90天持有期中短债A
8629,970144,财达证券稳达中短债A
8630,009109,博远增益纯债债券A
8631,016440,华夏中证红利质量ETF发起联接A
8632,013609,光大保德信中债1-5年政金债D
8633,530030,建信周盈安心理财债券A
8634,009070,大成睿鑫股票C
8635,013801,财通安裕30天持有期中短债E
8636,015082,兴业90天滚动持有中短债C
8637,013978,惠升和赢纯债3个月定开A
8638,516650,华夏细分有色金属产业主题ETF
8639,013099,招商稳乐中短债90天持有期债券A
8640,014250,建信鑫怡90天滚动持有中短债债券A
8641,011676,长城中债1-5年国开债指数C
8642,016441,华夏中证红利质量ETF发起联接C
8643,015049,招商添安1年定开债
8644,014475,华富富鑫一年定期开放债券型发起式
8645,011249,嘉实稳裕混合A
8646,970076,长城证券中短债C
